_id,city,county,county_slug,slug,state,state_full,state_slug
64aeb2c05c37d9f10814025e,KINGS BEACH,PLACER,placer,kings-beach,CA,California,california
64aeb2c05c37d9f10814025f,LINCOLN,PLACER,placer,lincoln,CA,California,california
64aeb2c05c37d9f108140260,LOOMIS,PLACER,placer,loomis,CA,California,california
64aeb2c05c37d9f108140261,MEADOW VISTA,PLACER,placer,meadow-vista,CA,California,california
64aeb2c05c37d9f108140262,NEWCASTLE,PLACER,placer,newcastle,CA,California,california
64aeb2c05c37d9f108140263,OLYMPIC VALLEY,PLACER,placer,olympic-valley,CA,California,california
64aeb2c05c37d9f108140277,STORRIE,PLUMAS,plumas,storrie,CA,California,california
64aeb2c05c37d9f108140278,TAYLORSVILLE,PLUMAS,plumas,taylorsville,CA,California,california
64aeb2c05c37d9f108140279,TWAIN,PLUMAS,plumas,twain,CA,California,california
64aeb2c05c37d9f10814027a,VINTON,PLUMAS,plumas,vinton,CA,California,california
64aeb2c05c37d9f10814027b,AGUANGA,RIVERSIDE,riverside,aguanga,CA,California,california
64aeb2c05c37d9f10814027c,ANZA,RIVERSIDE,riverside,anza,CA,California,california
64aeb2c05c37d9f10814027d,BANNING,RIVERSIDE,riverside,banning,CA,California,california
64aeb2c05c37d9f10814027e,BEAUMONT,RIVERSIDE,riverside,beaumont,CA,California,california
64aeb2c05c37d9f10814027f,BLYTHE,RIVERSIDE,riverside,blythe,CA,California,california
64aeb2c05c37d9f108140280,CABAZON,RIVERSIDE,riverside,cabazon,CA,California,california
64aeb2c05c37d9f108140281,CALIMESA,RIVERSIDE,riverside,calimesa,CA,California,california
64aeb2c05c37d9f108140282,CATHEDRAL CITY,RIVERSIDE,riverside,cathedral-city,CA,California,california
64aeb2c05c37d9f108140283,COACHELLA,RIVERSIDE,riverside,coachella,CA,California,california
64aeb2c05c37d9f108140284,CORONA,RIVERSIDE,riverside,corona,CA,California,california
64aeb2c05c37d9f108140285,DESERT CENTER,RIVERSIDE,riverside,desert-center,CA,California,california
64aeb2c05c37d9f108140286,DESERT HOT SPRINGS,RIVERSIDE,riverside,desert-hot-springs,CA,California,california
64aeb2c05c37d9f108140287,HEMET,RIVERSIDE,riverside,hemet,CA,California,california
64aeb2c05c37d9f108140288,HOMELAND,RIVERSIDE,riverside,homeland,CA,California,california
64aeb2c05c37d9f108140289,IDYLLWILD,RIVERSIDE,riverside,idyllwild,CA,California,california
64aeb2c05c37d9f10814028d,LAKE ELSINORE,RIVERSIDE,riverside,lake-elsinore,CA,California,california
64aeb2c05c37d9f10814028e,MARCH AIR RESERVE BA,RIVERSIDE,riverside,march-air-reserve-ba,CA,California,california
64aeb2c05c37d9f10814028f,MECCA,RIVERSIDE,riverside,mecca,CA,California,california
64aeb2c05c37d9f108140290,MENIFEE,RIVERSIDE,riverside,menifee,CA,California,california
64aeb2c05c37d9f108140291,MIRA LOMA,RIVERSIDE,riverside,mira-loma,CA,California,california
64aeb2c05c37d9f108140292,MORENO VALLEY,RIVERSIDE,riverside,moreno-valley,CA,California,california
64aeb2c05c37d9f108140293,MOUNTAIN CENTER,RIVERSIDE,riverside,mountain-center,CA,California,california
64aeb2c05c37d9f108140294,MURRIETA,RIVERSIDE,riverside,murrieta,CA,California,california
64aeb2c05c37d9f108140295,NORCO,RIVERSIDE,riverside,norco,CA,California,california
64aeb2c05c37d9f108140296,NORTH PALM SPRINGS,RIVERSIDE,riverside,north-palm-springs,CA,California,california
64aeb2c05c37d9f108140297,NUEVO,RIVERSIDE,riverside,nuevo,CA,California,california
64aeb2c05c37d9f108140298,PALM DESERT,RIVERSIDE,riverside,palm-desert,CA,California,california
64aeb2c05c37d9f108140299,PALM SPRINGS,RIVERSIDE,riverside,palm-springs,CA,California,california
64aeb2c05c37d9f10814029a,PERRIS,RIVERSIDE,riverside,perris,CA,California,california
64aeb2c05c37d9f10814029b,QUAIL VALLEY,RIVERSIDE,riverside,quail-valley,CA,California,california
64aeb2c05c37d9f10814029c,RANCHO MIRAGE,RIVERSIDE,riverside,rancho-mirage,CA,California,california
64aeb2c05c37d9f10814029d,RIVERSIDE,RIVERSIDE,riverside,riverside,CA,California,california
64aeb2c05c37d9f10814029e,SAN JACINTO,RIVERSIDE,riverside,san-jacinto,CA,California,california
64aeb2c05c37d9f10814029f,SUN CITY,RIVERSIDE,riverside,sun-city,CA,California,california
64aeb2c05c37d9f1081402b1,ISLETON,SACRAMENTO,sacramento,isleton,CA,California,california
64aeb2c05c37d9f1081402b5,ORANGEVALE,SACRAMENTO,sacramento,orangevale,CA,California,california
64aeb2c05c37d9f1081402b9,RYDE,SACRAMENTO,sacramento,ryde,CA,California,california
64aeb2c05c37d9f1081402bd,WILTON,SACRAMENTO,sacramento,wilton,CA,California,california
64aeb2c05c37d9f1081402d2,COLTON,SAN BERNARDINO,san-bernardino,colton,CA,California,california
64aeb2c05c37d9f1081402d4,CRESTLINE,SAN BERNARDINO,san-bernardino,crestline,CA,California,california
64aeb2c05c37d9f1081402d6,EARP,SAN BERNARDINO,san-bernardino,earp,CA,California,california
64aeb2c05c37d9f1081402d8,FAWNSKIN,SAN BERNARDINO,san-bernardino,fawnskin,CA,California,california
64aeb2c05c37d9f1081402da,FOREST FALLS,SAN BERNARDINO,san-bernardino,forest-falls,CA,California,california
64aeb2c05c37d9f1081402dc,GRAND TERRACE,SAN BERNARDINO,san-bernardino,grand-terrace,CA,California,california
64aeb2c05c37d9f1081402de,GUASTI,SAN BERNARDINO,san-bernardino,guasti,CA,California,california
64aeb2c05c37d9f1081402e0,HESPERIA,SAN BERNARDINO,san-bernardino,hesperia,CA,California,california
64aeb2c05c37d9f1081402e2,HINKLEY,SAN BERNARDINO,san-bernardino,hinkley,CA,California,california
64aeb2c05c37d9f1081402e4,LAKE ARROWHEAD,SAN BERNARDINO,san-bernardino,lake-arrowhead,CA,California,california
64aeb2c05c37d9f1081402e8,LUDLOW,SAN BERNARDINO,san-bernardino,ludlow,CA,California,california
64aeb2c05c37d9f1081402ec,MORONGO VALLEY,SAN BERNARDINO,san-bernardino,morongo-valley,CA,California,california
64aeb2c05c37d9f1081402ed,MOUNTAIN PASS,SAN BERNARDINO,san-bernardino,mountain-pass,CA,California,california
64aeb2c05c37d9f1081402ee,MT BALDY,SAN BERNARDINO,san-bernardino,mt-baldy,CA,California,california
64aeb2c05c37d9f1081402ef,NEEDLES,SAN BERNARDINO,san-bernardino,needles,CA,California,california
64aeb2c05c37d9f1081402f0,NEWBERRY SPRINGS,SAN BERNARDINO,san-bernardino,newberry-springs,CA,California,california
64aeb2c05c37d9f1081402f1,NIPTON,SAN BERNARDINO,san-bernardino,nipton,CA,California,california
64aeb2c05c37d9f1081402f2,ONTARIO,SAN BERNARDINO,san-bernardino,ontario,CA,California,california
64aeb2c05c37d9f1081402f3,ORO GRANDE,SAN BERNARDINO,san-bernardino,oro-grande,CA,California,california
64aeb2c05c37d9f1081402f4,PARKER DAM,SAN BERNARDINO,san-bernardino,parker-dam,CA,California,california
64aeb2c05c37d9f1081402f5,PATTON,SAN BERNARDINO,san-bernardino,patton,CA,California,california
64aeb2c05c37d9f1081402f6,PHELAN,SAN BERNARDINO,san-bernardino,phelan,CA,California,california
64aeb2c05c37d9f1081402f7,PINON HILLS,SAN BERNARDINO,san-bernardino,pinon-hills,CA,California,california
64aeb2c05c37d9f1081402f8,PIONEERTOWN,SAN BERNARDINO,san-bernardino,pioneertown,CA,California,california
64aeb2c05c37d9f1081402f9,RANCHO CUCAMONGA,SAN BERNARDINO,san-bernardino,rancho-cucamonga,CA,California,california
64aeb2c05c37d9f1081402fa,REDLANDS,SAN BERNARDINO,san-bernardino,redlands,CA,California,california
64aeb2c05c37d9f1081402fb,RIALTO,SAN BERNARDINO,san-bernardino,rialto,CA,California,california
64aeb2c05c37d9f1081402fc,RIMFOREST,SAN BERNARDINO,san-bernardino,rimforest,CA,California,california
64aeb2c05c37d9f1081402fd,RUNNING SPRINGS,SAN BERNARDINO,san-bernardino,running-springs,CA,California,california
64aeb2c05c37d9f1081402fe,SAN BERNARDINO,SAN BERNARDINO,san-bernardino,san-bernardino,CA,California,california
64aeb2c05c37d9f108140312,CARDIFF BY THE SEA,SAN DIEGO,san-diego,cardiff-by-the-sea,CA,California,california
64aeb2c05c37d9f108140334,SAN LUIS REY,SAN DIEGO,san-diego,san-luis-rey,CA,California,california
64aeb2c05c37d9f108140337,SANTA YSABEL,SAN DIEGO,san-diego,santa-ysabel,CA,California,california
64aeb2c05c37d9f108140363,SANTA MARGARITA,SAN LUIS OBISPO,san-luis-obispo,santa-margarita,CA,California,california
64aeb2c05c37d9f10814038a,SUMMERLAND,SANTA BARBARA,santa-barbara,summerland,CA,California,california
64aeb2c05c37d9f10814038b,ALVISO,SANTA CLARA,santa-clara,alviso,CA,California,california
64aeb2c05c37d9f10814038c,CAMPBELL,SANTA CLARA,santa-clara,campbell,CA,California,california
64aeb2c05c37d9f10814038d,COYOTE,SANTA CLARA,santa-clara,coyote,CA,California,california
64aeb2c05c37d9f10814038e,CUPERTINO,SANTA CLARA,santa-clara,cupertino,CA,California,california
64aeb2c05c37d9f10814038f,GILROY,SANTA CLARA,santa-clara,gilroy,CA,California,california
64aeb2c05c37d9f1081403c6,SHINGLETOWN,SHASTA,shasta,shingletown,CA,California,california
64aeb2c05c37d9f1081403ca,CALPINE,SIERRA,sierra,calpine,CA,California,california
64aeb2c05c37d9f1081403ce,SIERRA CITY,SIERRA,sierra,sierra-city,CA,California,california
64aeb2c05c37d9f1081403cf,SIERRAVILLE,SIERRA,sierra,sierraville,CA,California,california
64aeb2c05c37d9f1081403d0,CALLAHAN,SISKIYOU,siskiyou,callahan,CA,California,california
64aeb2c05c37d9f1081403d1,DORRIS,SISKIYOU,siskiyou,dorris,CA,California,california
64aeb2c05c37d9f1081403d2,DUNSMUIR,SISKIYOU,siskiyou,dunsmuir,CA,California,california
64aeb2c05c37d9f1081403d3,ETNA,SISKIYOU,siskiyou,etna,CA,California,california
64aeb2c05c37d9f1081403d4,FORKS OF SALMON,SISKIYOU,siskiyou,forks-of-salmon,CA,California,california
64aeb2c05c37d9f1081403d5,FORT JONES,SISKIYOU,siskiyou,fort-jones,CA,California,california
64aeb2c05c37d9f1081403d6,GAZELLE,SISKIYOU,siskiyou,gazelle,CA,California,california
64aeb2c05c37d9f1081403d7,GREENVIEW,SISKIYOU,siskiyou,greenview,CA,California,california
64aeb2c05c37d9f1081403d8,GRENADA,SISKIYOU,siskiyou,grenada,CA,California,california
64aeb2c05c37d9f1081403d9,HAPPY CAMP,SISKIYOU,siskiyou,happy-camp,CA,California,california
64aeb2c05c37d9f1081403da,HORNBROOK,SISKIYOU,siskiyou,hornbrook,CA,California,california
64aeb2c05c37d9f1081403db,KLAMATH RIVER,SISKIYOU,siskiyou,klamath-river,CA,California,california
64aeb2c05c37d9f1081403dc,MACDOEL,SISKIYOU,siskiyou,macdoel,CA,California,california
64aeb2c05c37d9f1081403dd,MCCLOUD,SISKIYOU,siskiyou,mccloud,CA,California,california
64aeb2c05c37d9f1081403de,MONTAGUE,SISKIYOU,siskiyou,montague,CA,California,california
64aeb2c05c37d9f1081403df,MOUNT SHASTA,SISKIYOU,siskiyou,mount-shasta,CA,California,california
64aeb2c05c37d9f1081403e0,SCOTT BAR,SISKIYOU,siskiyou,scott-bar,CA,California,california
64aeb2c05c37d9f1081403e1,SEIAD VALLEY,SISKIYOU,siskiyou,seiad-valley,CA,California,california
64aeb2c05c37d9f1081403e2,SOMES BAR,SISKIYOU,siskiyou,somes-bar,CA,California,california
64aeb2c05c37d9f1081403e3,TULELAKE,SISKIYOU,siskiyou,tulelake,CA,California,california
64aeb2c05c37d9f1081403e4,WEED,SISKIYOU,siskiyou,weed,CA,California,california
64aeb2c05c37d9f1081403e5,YREKA,SISKIYOU,siskiyou,yreka,CA,California,california
64aeb2c05c37d9f1081403e6,BENICIA,SOLANO,solano,benicia,CA,California,california
64aeb2c05c37d9f1081403e7,BIRDS LANDING,SOLANO,solano,birds-landing,CA,California,california
64aeb2c05c37d9f1081403e8,DIXON,SOLANO,solano,dixon,CA,California,california
64aeb2c05c37d9f1081403e9,ELMIRA,SOLANO,solano,elmira,CA,California,california
64aeb2c05c37d9f1081403ea,FAIRFIELD,SOLANO,solano,fairfield,CA,California,california
64aeb2c05c37d9f1081403eb,RIO VISTA,SOLANO,solano,rio-vista,CA,California,california
64aeb2c05c37d9f1081403ec,SUISUN CITY,SOLANO,solano,suisun-city,CA,California,california
64aeb2c05c37d9f1081403ed,TRAVIS AFB,SOLANO,solano,travis-afb,CA,California,california
64aeb2c05c37d9f1081403ee,VACAVILLE,SOLANO,solano,vacaville,CA,California,california
64aeb2c05c37d9f1081403ef,VALLEJO,SOLANO,solano,vallejo,CA,California,california
64aeb2c05c37d9f1081403f0,ANNAPOLIS,SONOMA,sonoma,annapolis,CA,California,california
64aeb2c05c37d9f1081403f1,BODEGA,SONOMA,sonoma,bodega,CA,California,california
64aeb2c05c37d9f1081403f2,BODEGA BAY,SONOMA,sonoma,bodega-bay,CA,California,california
64aeb2c05c37d9f108140401,HEALDSBURG,SONOMA,sonoma,healdsburg,CA,California,california
64aeb2c05c37d9f10814043b,DOUGLAS CITY,TRINITY,trinity,douglas-city,CA,California,california
64aeb2c05c37d9f10814043c,HAYFORK,TRINITY,trinity,hayfork,CA,California,california
64aeb2c05c37d9f10814043d,HYAMPOM,TRINITY,trinity,hyampom,CA,California,california
64aeb2c05c37d9f10814043e,JUNCTION CITY,TRINITY,trinity,junction-city,CA,California,california
64aeb2c05c37d9f10814043f,LEWISTON,TRINITY,trinity,lewiston,CA,California,california
64aeb2c05c37d9f108140440,MAD RIVER,TRINITY,trinity,mad-river,CA,California,california
64aeb2c05c37d9f108140441,SALYER,TRINITY,trinity,salyer,CA,California,california
64aeb2c05c37d9f108140442,TRINITY CENTER,TRINITY,trinity,trinity-center,CA,California,california
64aeb2c05c37d9f108140443,WEAVERVILLE,TRINITY,trinity,weaverville,CA,California,california
64aeb2c05c37d9f108140444,ZENIA,TRINITY,trinity,zenia,CA,California,california
64aeb2c05c37d9f108140445,ALPAUGH,TULARE,tulare,alpaugh,CA,California,california
64aeb2c05c37d9f108140446,BADGER,TULARE,tulare,badger,CA,California,california
64aeb2c05c37d9f108140447,CALIFORNIA HOT SPRIN,TULARE,tulare,california-hot-sprin,CA,California,california
64aeb2c05c37d9f108140448,CAMP NELSON,TULARE,tulare,camp-nelson,CA,California,california
64aeb2c05c37d9f108140449,CUTLER,TULARE,tulare,cutler,CA,California,california
64aeb2c05c37d9f10814044a,DINUBA,TULARE,tulare,dinuba,CA,California,california
64aeb2c05c37d9f10814044b,DUCOR,TULARE,tulare,ducor,CA,California,california
64aeb2c05c37d9f10814044c,EARLIMART,TULARE,tulare,earlimart,CA,California,california
64aeb2c05c37d9f10814044d,EXETER,TULARE,tulare,exeter,CA,California,california
64aeb2c05c37d9f10814044e,FARMERSVILLE,TULARE,tulare,farmersville,CA,California,california
64aeb2c05c37d9f10814044f,GOSHEN,TULARE,tulare,goshen,CA,California,california
64aeb2c05c37d9f108140450,IVANHOE,TULARE,tulare,ivanhoe,CA,California,california
64aeb2c05c37d9f108140451,KAWEAH,TULARE,tulare,kaweah,CA,California,california
64aeb2c05c37d9f108140452,KINGS CANYON NATIONA,TULARE,tulare,kings-canyon-nationa,CA,California,california
64aeb2c05c37d9f108140453,LEMON COVE,TULARE,tulare,lemon-cove,CA,California,california
64aeb2c05c37d9f108140454,LINDSAY,TULARE,tulare,lindsay,CA,California,california
64aeb2c05c37d9f108140455,OROSI,TULARE,tulare,orosi,CA,California,california
64aeb2c05c37d9f108140456,PIXLEY,TULARE,tulare,pixley,CA,California,california
64aeb2c05c37d9f108140457,PORTERVILLE,TULARE,tulare,porterville,CA,California,california
64aeb2c05c37d9f108140458,POSEY,TULARE,tulare,posey,CA,California,california
64aeb2c05c37d9f108140459,RICHGROVE,TULARE,tulare,richgrove,CA,California,california
64aeb2c05c37d9f10814045a,SEQUOIA NATIONAL PAR,TULARE,tulare,sequoia-national-par,CA,California,california
64aeb2c05c37d9f10814045b,SPRINGVILLE,TULARE,tulare,springville,CA,California,california
64aeb2c05c37d9f10814045c,STRATHMORE,TULARE,tulare,strathmore,CA,California,california
64aeb2c05c37d9f10814045d,SULTANA,TULARE,tulare,sultana,CA,California,california
64aeb2c05c37d9f10814045e,TERRA BELLA,TULARE,tulare,terra-bella,CA,California,california
64aeb2c05c37d9f10814045f,THREE RIVERS,TULARE,tulare,three-rivers,CA,California,california
64aeb2c05c37d9f108140460,TIPTON,TULARE,tulare,tipton,CA,California,california
64aeb2c05c37d9f108140461,TRAVER,TULARE,tulare,traver,CA,California,california
64aeb2c05c37d9f108140474,TUOLUMNE,TUOLUMNE,tuolumne,tuolumne,CA,California,california
64aeb2c05c37d9f108140475,TWAIN HARTE,TUOLUMNE,tuolumne,twain-harte,CA,California,california
64aeb2c05c37d9f108140476,BRANDEIS,VENTURA,ventura,brandeis,CA,California,california
64aeb2c05c37d9f108140477,CAMARILLO,VENTURA,ventura,camarillo,CA,California,california
64aeb2c05c37d9f108140478,FILLMORE,VENTURA,ventura,fillmore,CA,California,california
64aeb2c05c37d9f108140479,MOORPARK,VENTURA,ventura,moorpark,CA,California,california
64aeb2c05c37d9f10814047a,NEWBURY PARK,VENTURA,ventura,newbury-park,CA,California,california
64aeb2c05c37d9f10814047b,OAK PARK,VENTURA,ventura,oak-park,CA,California,california
64aeb2c05c37d9f10814047c,OAK VIEW,VENTURA,ventura,oak-view,CA,California,california
64aeb2c05c37d9f10814047d,OJAI,VENTURA,ventura,ojai,CA,California,california
64aeb2c05c37d9f10814047e,OXNARD,VENTURA,ventura,oxnard,CA,California,california
64aeb2c05c37d9f10814047f,PIRU,VENTURA,ventura,piru,CA,California,california
64aeb2c05c37d9f108140480,POINT MUGU NAWC,VENTURA,ventura,point-mugu-nawc,CA,California,california
64aeb2c05c37d9f108140481,PORT HUENEME,VENTURA,ventura,port-hueneme,CA,California,california
64aeb2c05c37d9f108140482,PORT HUENEME CBC BAS,VENTURA,ventura,port-hueneme-cbc-bas,CA,California,california
64aeb2c05c37d9f108140483,SANTA PAULA,VENTURA,ventura,santa-paula,CA,California,california
64aeb2c05c37d9f108140484,SIMI VALLEY,VENTURA,ventura,simi-valley,CA,California,california
64aeb2c05c37d9f108140485,SOMIS,VENTURA,ventura,somis,CA,California,california
64aeb2c05c37d9f108140486,THOUSAND OAKS,VENTURA,ventura,thousand-oaks,CA,California,california
64aeb2c05c37d9f108140487,VENTURA,VENTURA,ventura,ventura,CA,California,california
64aeb2c05c37d9f108140488,WESTLAKE VILLAGE,VENTURA,ventura,westlake-village,CA,California,california
64aeb2c05c37d9f108140489,BROOKS,YOLO,yolo,brooks,CA,California,california
64aeb2c05c37d9f10814048a,CAPAY,YOLO,yolo,capay,CA,California,california
64aeb2c05c37d9f10814048b,CLARKSBURG,YOLO,yolo,clarksburg,CA,California,california
64aeb2c05c37d9f10814048c,DAVIS,YOLO,yolo,davis,CA,California,california
64aeb2c05c37d9f10814048d,DUNNIGAN,YOLO,yolo,dunnigan,CA,California,california
64aeb2c05c37d9f10814048e,ESPARTO,YOLO,yolo,esparto,CA,California,california
64aeb2c05c37d9f10814048f,GUINDA,YOLO,yolo,guinda,CA,California,california
64aeb2c05c37d9f108140490,KNIGHTS LANDING,YOLO,yolo,knights-landing,CA,California,california
64aeb2c05c37d9f108140491,MADISON,YOLO,yolo,madison,CA,California,california
64aeb2c05c37d9f108140492,RUMSEY,YOLO,yolo,rumsey,CA,California,california
64aeb2c05c37d9f108140493,WEST SACRAMENTO,YOLO,yolo,west-sacramento,CA,California,california
64aeb2c05c37d9f108140494,WINTERS,YOLO,yolo,winters,CA,California,california
64aeb2c05c37d9f108140495,WOODLAND,YOLO,yolo,woodland,CA,California,california
64aeb2c05c37d9f108140496,YOLO,YOLO,yolo,yolo,CA,California,california
64aeb2c05c37d9f108140497,ZAMORA,YOLO,yolo,zamora,CA,California,california
64aeb2c05c37d9f108140498,BEALE AFB,YUBA,yuba,beale-afb,CA,California,california
64aeb2c05c37d9f1081404a6,BRIGHTON,ADAMS,adams,brighton,CO,Colorado,colorado
64aeb2c05c37d9f1081404ad,THORNTON,ADAMS,adams,thornton,CO,Colorado,colorado
64aeb2c05c37d9f1081404b3,AURORA,ARAPAHOE,arapahoe,aurora,CO,Colorado,colorado
64aeb2c05c37d9f1081404cf,LYONS,BOULDER,boulder,lyons,CO,Colorado,colorado
64aeb2c05c37d9f1081404ed,FORT GARLAND,COSTILLA,costilla,fort-garland,CO,Colorado,colorado
64aeb2c05c37d9f1081404ee,JAROSO,COSTILLA,costilla,jaroso,CO,Colorado,colorado
64aeb2c05c37d9f1081404ef,SAN LUIS,COSTILLA,costilla,san-luis,CO,Colorado,colorado
64aeb2c05c37d9f1081404f0,CROWLEY,CROWLEY,crowley,crowley,CO,Colorado,colorado
64aeb2c05c37d9f1081404f1,OLNEY SPRINGS,CROWLEY,crowley,olney-springs,CO,Colorado,colorado
64aeb2c05c37d9f1081404f2,ORDWAY,CROWLEY,crowley,ordway,CO,Colorado,colorado
64aeb2c05c37d9f1081404f3,SUGAR CITY,CROWLEY,crowley,sugar-city,CO,Colorado,colorado
64aeb2c05c37d9f1081404f4,WESTCLIFFE,CUSTER,custer,westcliffe,CO,Colorado,colorado
64aeb2c05c37d9f1081404f5,WETMORE,CUSTER,custer,wetmore,CO,Colorado,colorado
64aeb2c05c37d9f1081404f6,AUSTIN,DELTA,delta,austin,CO,Colorado,colorado
64aeb2c05c37d9f1081404f7,CEDAREDGE,DELTA,delta,cedaredge,CO,Colorado,colorado
64aeb2c05c37d9f1081404f8,CORY,DELTA,delta,cory,CO,Colorado,colorado
64aeb2c05c37d9f1081404f9,CRAWFORD,DELTA,delta,crawford,CO,Colorado,colorado
64aeb2c05c37d9f1081404fa,DELTA,DELTA,delta,delta,CO,Colorado,colorado
64aeb2c05c37d9f1081404fb,ECKERT,DELTA,delta,eckert,CO,Colorado,colorado
64aeb2c05c37d9f1081404fc,HOTCHKISS,DELTA,delta,hotchkiss,CO,Colorado,colorado
64aeb2c05c37d9f1081404fd,LAZEAR,DELTA,delta,lazear,CO,Colorado,colorado
64aeb2c05c37d9f1081404fe,PAONIA,DELTA,delta,paonia,CO,Colorado,colorado
64aeb2c05c37d9f1081404ff,DENVER,DENVER,denver,denver,CO,Colorado,colorado
64aeb2c05c37d9f108140527,KIOWA,ELBERT,elbert,kiowa,CO,Colorado,colorado
64aeb2c05c37d9f108140545,ALMONT,GUNNISON,gunnison,almont,CO,Colorado,colorado
64aeb2c05c37d9f108140546,CRESTED BUTTE,GUNNISON,gunnison,crested-butte,CO,Colorado,colorado
64aeb2c05c37d9f108140547,GUNNISON,GUNNISON,gunnison,gunnison,CO,Colorado,colorado
64aeb2c05c37d9f108140548,OHIO CITY,GUNNISON,gunnison,ohio-city,CO,Colorado,colorado
64aeb2c05c37d9f108140549,PARLIN,GUNNISON,gunnison,parlin,CO,Colorado,colorado
64aeb2c05c37d9f10814054a,PITKIN,GUNNISON,gunnison,pitkin,CO,Colorado,colorado
64aeb2c05c37d9f10814054b,POWDERHORN,GUNNISON,gunnison,powderhorn,CO,Colorado,colorado
64aeb2c05c37d9f10814054c,SOMERSET,GUNNISON,gunnison,somerset,CO,Colorado,colorado
64aeb2c05c37d9f10814054d,LAKE CITY,HINSDALE,hinsdale,lake-city,CO,Colorado,colorado
64aeb2c05c37d9f10814054e,GARDNER,HUERFANO,huerfano,gardner,CO,Colorado,colorado
64aeb2c05c37d9f10814054f,LA VETA,HUERFANO,huerfano,la-veta,CO,Colorado,colorado
64aeb2c05c37d9f108140550,WALSENBURG,HUERFANO,huerfano,walsenburg,CO,Colorado,colorado
64aeb2c05c37d9f108140551,COALMONT,JACKSON,jackson,coalmont,CO,Colorado,colorado
64aeb2c05c37d9f108140552,COWDREY,JACKSON,jackson,cowdrey,CO,Colorado,colorado
64aeb2c05c37d9f108140553,RAND,JACKSON,jackson,rand,CO,Colorado,colorado
64aeb2c05c37d9f108140554,WALDEN,JACKSON,jackson,walden,CO,Colorado,colorado
64aeb2c05c37d9f108140555,ARVADA,JEFFERSON,jefferson,arvada,CO,Colorado,colorado
64aeb2c05c37d9f108140556,BROOMFIELD,JEFFERSON,jefferson,broomfield,CO,Colorado,colorado
64aeb2c05c37d9f108140557,BUFFALO CREEK,JEFFERSON,jefferson,buffalo-creek,CO,Colorado,colorado
64aeb2c05c37d9f108140565,HASWELL,KIOWA,kiowa,haswell,CO,Colorado,colorado
64aeb2c05c37d9f108140566,SHERIDAN LAKE,KIOWA,kiowa,sheridan-lake,CO,Colorado,colorado
64aeb2c05c37d9f108140567,BETHUNE,KIT CARSON,kit-carson,bethune,CO,Colorado,colorado
64aeb2c05c37d9f108140568,BURLINGTON,KIT CARSON,kit-carson,burlington,CO,Colorado,colorado
64aeb2c05c37d9f108140569,FLAGLER,KIT CARSON,kit-carson,flagler,CO,Colorado,colorado
64aeb2c05c37d9f10814056a,SEIBERT,KIT CARSON,kit-carson,seibert,CO,Colorado,colorado
64aeb2c05c37d9f10814056b,STRATTON,KIT CARSON,kit-carson,stratton,CO,Colorado,colorado
64aeb2c05c37d9f10814056c,VONA,KIT CARSON,kit-carson,vona,CO,Colorado,colorado
64aeb2c05c37d9f10814056d,BAYFIELD,LA PLATA,la-plata,bayfield,CO,Colorado,colorado
64aeb2c05c37d9f10814056e,DURANGO,LA PLATA,la-plata,durango,CO,Colorado,colorado
64aeb2c05c37d9f10814056f,HESPERUS,LA PLATA,la-plata,hesperus,CO,Colorado,colorado
64aeb2c05c37d9f108140570,IGNACIO,LA PLATA,la-plata,ignacio,CO,Colorado,colorado
64aeb2c05c37d9f108140571,MARVEL,LA PLATA,la-plata,marvel,CO,Colorado,colorado
64aeb2c05c37d9f108140572,CLIMAX,LAKE,lake,climax,CO,Colorado,colorado
64aeb2c05c37d9f108140573,LEADVILLE,LAKE,lake,leadville,CO,Colorado,colorado
64aeb2c05c37d9f108140574,TWIN LAKES,LAKE,lake,twin-lakes,CO,Colorado,colorado
64aeb2c05c37d9f108140575,BELLVUE,LARIMER,larimer,bellvue,CO,Colorado,colorado
64aeb2c05c37d9f108140576,BERTHOUD,LARIMER,larimer,berthoud,CO,Colorado,colorado
64aeb2c05c37d9f108140577,DRAKE,LARIMER,larimer,drake,CO,Colorado,colorado
64aeb2c05c37d9f108140582,AGUILAR,LAS ANIMAS,las-animas,aguilar,CO,Colorado,colorado
64aeb2c05c37d9f108140598,CLIFTON,MESA,mesa,clifton,CO,Colorado,colorado
64aeb2c05c37d9f108140599,COLLBRAN,MESA,mesa,collbran,CO,Colorado,colorado
64aeb2c05c37d9f10814059a,DE BEQUE,MESA,mesa,de-beque,CO,Colorado,colorado
64aeb2c05c37d9f10814059b,FRUITA,MESA,mesa,fruita,CO,Colorado,colorado
64aeb2c05c37d9f10814059c,GATEWAY,MESA,mesa,gateway,CO,Colorado,colorado
64aeb2c05c37d9f10814059d,GLADE PARK,MESA,mesa,glade-park,CO,Colorado,colorado
64aeb2c05c37d9f10814059e,GRAND JUNCTION,MESA,mesa,grand-junction,CO,Colorado,colorado
64aeb2c05c37d9f10814059f,LOMA,MESA,mesa,loma,CO,Colorado,colorado
64aeb2c05c37d9f1081405a0,MACK,MESA,mesa,mack,CO,Colorado,colorado
64aeb2c05c37d9f1081405a1,MESA,MESA,mesa,mesa,CO,Colorado,colorado
64aeb2c05c37d9f1081405a2,MOLINA,MESA,mesa,molina,CO,Colorado,colorado
64aeb2c05c37d9f1081405a3,PALISADE,MESA,mesa,palisade,CO,Colorado,colorado
